latitude_gps,longitude_gps,geometry,state,country
7.5599287,6.6302434,POINT (6.6302434 7.5599287),Kogi,Nigeria
12.0247075,8.5300488,POINT (8.5300488 12.0247075),Kano,Nigeria
,,,,
4.9546889,6.3646582,POINT (6.3646582 4.9546889),Bayelsa,Nigeria
,,,,
9.0677895,7.4824749,POINT (7.4824749 9.0677895),Federal Capital Territory,Nigeria
9.1197538,7.401866,POINT (7.401866 9.1197538),Federal Capital Territory,Nigeria
,,,,
,,,,
,,,,
6.544302,3.346264,POINT (3.346264 6.544302),Lagos,Nigeria
,,,,
6.42578,3.4405568,POINT (3.4405568 6.42578),Lagos,Nigeria
6.3548195,4.8048475,POINT (4.8048475 6.3548195),Ondo,Nigeria
,,,,
7.7963429,6.7375239,POINT (6.7375239 7.7963429),Kogi,Nigeria
6.5966258,3.3412824,POINT (3.3412824 6.5966258),Lagos,Nigeria
,,,,
5.853346,6.8593911,POINT (6.8593911 5.853346),Anambra,Nigeria
,,,,
9.1460831,7.3660052,POINT (7.3660052 9.1460831),Federal Capital Territory,Nigeria
6.528398,3.3678311,POINT (3.3678311 6.528398),Lagos,Nigeria
6.627129,3.3330677,POINT (3.3330677 6.627129),Lagos,Nigeria
40.74851608276367,-73.98565673828125,POINT (-73.98565673828125 40.74851608276367),Abroad,Abroad
,,,,
6.6108135,3.2883993,POINT (3.2883993 6.6108135),Lagos,Nigeria
6.5369288,3.3493936,POINT (3.3493936 6.5369288),Lagos,Nigeria
9.0785941,7.3128983,POINT (7.3128983 9.0785941),Federal Capital Territory,Nigeria
,,,,
9.013732,7.4102541,POINT (7.4102541 9.013732),Federal Capital Territory,Nigeria
7.2826919,5.1889972,POINT (5.1889972 7.2826919),Ondo,Nigeria
,,,,
6.4557257,3.3831936,POINT (3.3831936 6.4557257),Lagos,Nigeria
4.7652659,7.0171764,POINT (7.0171764 4.7652659),Rivers,Nigeria
4.838955,7.0461617,POINT (7.0461617 4.838955),Rivers,Nigeria
4.801915,7.0509117,POINT (7.0509117 4.801915),Rivers,Nigeria
5.5311691,7.5025593,POINT (7.5025593 5.5311691),Abia,Nigeria
9.0483723,7.5078362,POINT (7.5078362 9.0483723),Federal Capital Territory,Nigeria
6.4973614,3.5878021,POINT (3.5878021 6.4973614),Lagos,Nigeria
,,,,
34.5501035,-92.391699,POINT (-92.391699 34.5501035),Abroad,Abroad
7.60063,5.2212845,POINT (5.2212845 7.60063),Ekiti,Nigeria
6.5291378,3.3536221,POINT (3.3536221 6.5291378),Lagos,Nigeria
,,,,
6.4511203,3.6089587,POINT (3.6089587 6.4511203),Lagos,Nigeria
6.6518433,3.3063883,POINT (3.3063883 6.6518433),Lagos,Nigeria
7.7990101,6.6970638,POINT (6.6970638 7.7990101),Kogi,Nigeria
7.3467977,3.877977,POINT (3.877977 7.3467977),Oyo,Nigeria
9.0535557,7.4761737,POINT (7.4761737 9.0535557),Federal Capital Territory,Nigeria
,,,,
6.6183341,3.3019136,POINT (3.3019136 6.6183341),Lagos,Nigeria
,,,,
6.5850413,3.3545075,POINT (3.3545075 6.5850413),Lagos,Nigeria
,,,,
6.6437685,3.3381046,POINT (3.3381046 6.6437685),Lagos,Nigeria
7.3131517,3.8729717,POINT (3.8729717 7.3131517),Oyo,Nigeria
,,,,
7.1489922,3.311641,POINT (3.311641 7.1489922),Ogun,Nigeria
9.02734,7.488665,POINT (7.488665 9.02734),Federal Capital Territory,Nigeria
,,,,
,,,,
4.8943969,7.0242958,POINT (7.0242958 4.8943969),Rivers,Nigeria
8.5095298,8.5094601,POINT (8.5094601 8.5095298),Nasarawa,Nigeria
6.6598527,3.3765275,POINT (3.3765275 6.6598527),Ogun,Nigeria
5.5448288,5.7565853,POINT (5.7565853 5.5448288),Delta,Nigeria
6.206776,7.0619706,POINT (7.0619706 6.206776),Anambra,Nigeria
6.5892283,3.48734,POINT (3.48734 6.5892283),Lagos,Nigeria
,,,,
,,,,
8.9261512,7.0779918,POINT (7.0779918 8.9261512),Federal Capital Territory,Nigeria
,,,,
6.5253685,3.3360183,POINT (3.3360183 6.5253685),Lagos,Nigeria
6.6404733,3.3717,POINT (3.3717 6.6404733),Lagos,Nigeria
7.778052,4.4820683,POINT (4.4820683 7.778052),Osun,Nigeria
,,,,
6.6640792,3.3357985,POINT (3.3357985 6.6640792),Lagos,Nigeria
,,,,
,,,,
,,,,
6.2702867,5.6349017,POINT (5.6349017 6.2702867),Edo,Nigeria
6.5619998,3.3958913,POINT (3.3958913 6.5619998),Lagos,Nigeria
7.7812271,4.5567515,POINT (4.5567515 7.7812271),Osun,Nigeria
7.7075079,4.4543275,POINT (4.4543275 7.7075079),Osun,Nigeria
9.0446092,5.9982963,POINT (5.9982963 9.0446092),Niger,Nigeria
7.421837,3.9124778,POINT (3.9124778 7.421837),Oyo,Nigeria
,,,,
6.706135,3.2467533,POINT (3.2467533 6.706135),Ogun,Nigeria
6.5089427,3.3226808,POINT (3.3226808 6.5089427),Lagos,Nigeria
6.5716291,3.2582054,POINT (3.2582054 6.5716291),Lagos,Nigeria
,,,,
6.5754657,3.4812399,POINT (3.4812399 6.5754657),Lagos,Nigeria
,,,,
6.4884273,3.0709663,POINT (3.0709663 6.4884273),Lagos,Nigeria
6.4329295,4.0432013,POINT (4.0432013 6.4329295),Lagos,Nigeria
7.4130233,3.9554917,POINT (3.9554917 7.4130233),Oyo,Nigeria
9.581125,6.544435,POINT (6.544435 9.581125),Niger,Nigeria
6.47049,3.6364332,POINT (3.6364332 6.47049),Lagos,Nigeria
6.5548247,3.3780749,POINT (3.3780749 6.5548247),Lagos,Nigeria
7.4604206,3.9625763,POINT (3.9625763 7.4604206),Oyo,Nigeria
7.1289625,3.3419228,POINT (3.3419228 7.1289625),Ogun,Nigeria
6.7930779,3.4553466,POINT (3.4553466 6.7930779),Ogun,Nigeria
6.6030118,3.3338126,POINT (3.3338126 6.6030118),Lagos,Nigeria
,,,,
6.8164796,3.9124778,POINT (3.9124778 6.8164796),Ogun,Nigeria
6.4643533,3.1668276,POINT (3.1668276 6.4643533),Lagos,Nigeria
,,,,
5.5421424,5.7268558,POINT (5.7268558 5.5421424),Delta,Nigeria
9.8398085,8.893322,POINT (8.893322 9.8398085),Plateau,Nigeria
5.5322236,5.773273,POINT (5.773273 5.5322236),Delta,Nigeria
9.8557685,8.8643627,POINT (8.8643627 9.8557685),Plateau,Nigeria
6.5321178,3.3484084,POINT (3.3484084 6.5321178),Lagos,Nigeria
,,,,
,,,,
6.4498213,3.410251,POINT (3.410251 6.4498213),Lagos,Nigeria
7.8212769,4.528442,POINT (4.528442 7.8212769),Osun,Nigeria
4.6222793,7.7638688,POINT (7.7638688 4.6222793),Akwa Ibom,Nigeria
6.4646033,3.2855517,POINT (3.2855517 6.4646033),Lagos,Nigeria
,,,,
,,,,
6.4276863,3.4189428,POINT (3.4189428 6.4276863),Lagos,Nigeria
7.391286,3.9739724,POINT (3.9739724 7.391286),Oyo,Nigeria
,,,,
6.3904841,5.6103897,POINT (5.6103897 6.3904841),Edo,Nigeria
7.4118193,3.9395519,POINT (3.9395519 7.4118193),Oyo,Nigeria
,,,,
,,,,
6.4374561,3.556174,POINT (3.556174 6.4374561),Lagos,Nigeria
5.6017045,5.1883451,POINT (5.1883451 5.6017045),Delta,Nigeria
7.5655203,6.2261286,POINT (6.2261286 7.5655203),Kogi,Nigeria
6.473645,3.5735189,POINT (3.5735189 6.473645),Lagos,Nigeria
6.5459505,3.384848,POINT (3.384848 6.5459505),Lagos,Nigeria
7.7768818,4.5666827,POINT (4.5666827 7.7768818),Osun,Nigeria
6.6634694,3.1814816,POINT (3.1814816 6.6634694),Ogun,Nigeria
9.0552024,7.524058,POINT (7.524058 9.0552024),Federal Capital Territory,Nigeria
7.4509755,3.8632213,POINT (3.8632213 7.4509755),Oyo,Nigeria
,,,,
,,,,
6.5509375,3.2686152,POINT (3.2686152 6.5509375),Lagos,Nigeria
,,,,
,,,,
7.3478574,3.8774483,POINT (3.8774483 7.3478574),Oyo,Nigeria
10.4535817,7.4496983,POINT (7.4496983 10.4535817),Kaduna,Nigeria
9.1484607,7.316386,POINT (7.316386 9.1484607),Federal Capital Territory,Nigeria
7.3976569,3.9784309,POINT (3.9784309 7.3976569),Oyo,Nigeria
7.7137601,8.491964,POINT (8.491964 7.7137601),Benue,Nigeria
4.908485,7.1150133,POINT (7.1150133 4.908485),Rivers,Nigeria
6.4469188,3.3668108,POINT (3.3668108 6.4469188),Lagos,Nigeria
6.6467741,3.3562353,POINT (3.3562353 6.6467741),Lagos,Nigeria
,,,,
4.828846,6.9890062,POINT (6.9890062 4.828846),Rivers,Nigeria
6.4967288,3.6016789,POINT (3.6016789 6.4967288),Lagos,Nigeria
6.6048079,3.2932916,POINT (3.2932916 6.6048079),Lagos,Nigeria
6.6790043,3.2978675,POINT (3.2978675 6.6790043),Lagos,Nigeria
6.4320012,3.4389992,POINT (3.4389992 6.4320012),Lagos,Nigeria
6.4585112,3.3835483,POINT (3.3835483 6.4585112),Lagos,Nigeria
6.6716345,3.3430645,POINT (3.3430645 6.6716345),Lagos,Nigeria
7.7101614,8.5207832,POINT (8.5207832 7.7101614),Benue,Nigeria
7.444488,3.9067463,POINT (3.9067463 7.444488),Oyo,Nigeria
7.6214191,4.8176088,POINT (4.8176088 7.6214191),Osun,Nigeria
,,,,
5.5091928,5.7852402,POINT (5.7852402 5.5091928),Delta,Nigeria
6.5809046,3.3851748,POINT (3.3851748 6.5809046),Lagos,Nigeria
6.6688282,3.5302774,POINT (3.5302774 6.6688282),Lagos,Nigeria
6.5259047,3.3581185,POINT (3.3581185 6.5259047),Lagos,Nigeria
6.442057,3.4201375,POINT (3.4201375 6.442057),Lagos,Nigeria
6.5087617,3.3395917,POINT (3.3395917 6.5087617),Lagos,Nigeria
,,,,
6.5947509,3.3894469,POINT (3.3894469 6.5947509),Lagos,Nigeria
,,,,
6.6911284,3.2281805,POINT (3.2281805 6.6911284),Ogun,Nigeria
6.3901503,2.4448094,POINT (2.4448094 6.3901503),Abroad,Abroad
,,,,
6.663206,3.6658454,POINT (3.6658454 6.663206),Lagos,Nigeria
,,,,
6.5281331,3.2950848,POINT (3.2950848 6.5281331),Lagos,Nigeria
6.6491554,3.4768198,POINT (3.4768198 6.6491554),Lagos,Nigeria
6.5327178,3.3769676,POINT (3.3769676 6.5327178),Lagos,Nigeria
6.4321191,3.4662844,POINT (3.4662844 6.4321191),Lagos,Nigeria
6.4539447,3.3885508,POINT (3.3885508 6.4539447),Lagos,Nigeria
6.6174953,3.56622,POINT (3.56622 6.6174953),Lagos,Nigeria
7.3422948,3.9254564,POINT (3.9254564 7.3422948),Oyo,Nigeria
6.4498394,7.5083114,POINT (7.5083114 6.4498394),Enugu,Nigeria
6.6688617,3.5163817,POINT (3.5163817 6.6688617),Lagos,Nigeria
6.71531,3.2341633,POINT (3.2341633 6.71531),Ogun,Nigeria
6.4228731,3.4444526,POINT (3.4444526 6.4228731),Lagos,Nigeria
6.6139024,3.3167015,POINT (3.3167015 6.6139024),Lagos,Nigeria
7.3841842,4.1873985,POINT (4.1873985 7.3841842),Osun,Nigeria
6.5775287,3.34756,POINT (3.34756 6.5775287),Lagos,Nigeria
8.9911987,7.4410231,POINT (7.4410231 8.9911987),Federal Capital Territory,Nigeria
6.5341853,3.2283553,POINT (3.2283553 6.5341853),Lagos,Nigeria
6.6946267,3.2825517,POINT (3.2825517 6.6946267),Lagos,Nigeria
8.9949455,7.3724212,POINT (7.3724212 8.9949455),Federal Capital Territory,Nigeria
,,,,
,,,,
6.6922633,3.2544183,POINT (3.2544183 6.6922633),Lagos,Nigeria
6.4827432,3.6038944,POINT (3.6038944 6.4827432),Lagos,Nigeria
,,,,
4.8355154,7.0168036,POINT (7.0168036 4.8355154),Rivers,Nigeria
,,,,
6.420267,5.604239,POINT (5.604239 6.420267),Edo,Nigeria
7.3227166,3.9166177,POINT (3.9166177 7.3227166),Oyo,Nigeria
,,,,
6.2619231,5.606534,POINT (5.606534 6.2619231),Edo,Nigeria
6.5347283,3.3715585,POINT (3.3715585 6.5347283),Lagos,Nigeria
9.1041583,7.288695,POINT (7.288695 9.1041583),Federal Capital Territory,Nigeria
7.2075031,5.2144342,POINT (5.2144342 7.2075031),Ondo,Nigeria
6.5120097,3.3469513,POINT (3.3469513 6.5120097),Lagos,Nigeria
4.9820841,8.3596752,POINT (8.3596752 4.9820841),Cross River,Nigeria
4.8876317,6.9284317,POINT (6.9284317 4.8876317),Rivers,Nigeria
6.6405621,3.3472417,POINT (3.3472417 6.6405621),Lagos,Nigeria
7.3951633,3.9291783,POINT (3.9291783 7.3951633),Oyo,Nigeria
4.8913597,6.936152,POINT (6.936152 4.8913597),Rivers,Nigeria
6.6502074,3.5169304,POINT (3.5169304 6.6502074),Lagos,Nigeria
,,,,
,,,,
5.551603,5.7617476,POINT (5.7617476 5.551603),Delta,Nigeria
6.0190397,6.9180394,POINT (6.9180394 6.0190397),Anambra,Nigeria
9.1298789,7.4866591,POINT (7.4866591 9.1298789),Federal Capital Territory,Nigeria
6.6610172,3.3025428,POINT (3.3025428 6.6610172),Lagos,Nigeria
6.252362,7.1448312,POINT (7.1448312 6.252362),Enugu,Nigeria
9.0886107,7.4970383,POINT (7.4970383 9.0886107),Federal Capital Territory,Nigeria
7.2284074,5.2066062,POINT (5.2066062 7.2284074),Ondo,Nigeria
4.8094405,6.9502058,POINT (6.9502058 4.8094405),Rivers,Nigeria
,,,,
,,,,
,,,,
6.6156848,3.3590923,POINT (3.3590923 6.6156848),Lagos,Nigeria
11.6928368,9.3397369,POINT (9.3397369 11.6928368),Jigawa,Nigeria
7.7251103,8.5586083,POINT (8.5586083 7.7251103),Benue,Nigeria
13.0462282,5.2304196,POINT (5.2304196 13.0462282),Sokoto,Nigeria
7.49733,5.2526767,POINT (5.2526767 7.49733),Ekiti,Nigeria
6.505318,3.0807785,POINT (3.0807785 6.505318),Lagos,Nigeria
,,,,
6.4269783,3.43672,POINT (3.43672 6.4269783),Lagos,Nigeria
6.5860832,3.3900772,POINT (3.3900772 6.5860832),Lagos,Nigeria
,,,,
6.4192334,3.4100416,POINT (3.4100416 6.4192334),Lagos,Nigeria
6.4452736,3.4269933,POINT (3.4269933 6.4452736),Lagos,Nigeria
4.8099638,6.9835007,POINT (6.9835007 4.8099638),Rivers,Nigeria
4.8237067,7.0547176,POINT (7.0547176 4.8237067),Rivers,Nigeria
,,,,
7.764601,4.5368193,POINT (4.5368193 7.764601),Osun,Nigeria
6.5779495,3.4899724,POINT (3.4899724 6.5779495),Lagos,Nigeria
6.5358295,3.3844048,POINT (3.3844048 6.5358295),Lagos,Nigeria
7.3847517,3.871935,POINT (3.871935 7.3847517),Oyo,Nigeria
6.5179593,3.3929224,POINT (3.3929224 6.5179593),Lagos,Nigeria
,,,,
,,,,
6.4374075,3.4672483,POINT (3.4672483 6.4374075),Lagos,Nigeria
6.5435399,3.3945148,POINT (3.3945148 6.5435399),Lagos,Nigeria
6.6094642,3.3737379,POINT (3.3737379 6.6094642),Lagos,Nigeria
6.6026888,3.409583,POINT (3.409583 6.6026888),Lagos,Nigeria
,,,,
9.0760613,7.452958,POINT (7.452958 9.0760613),Federal Capital Territory,Nigeria
6.503963,3.3526986,POINT (3.3526986 6.503963),Lagos,Nigeria
,,,,
6.65281,3.2836983,POINT (3.2836983 6.65281),Lagos,Nigeria
9.001209,7.6373503,POINT (7.6373503 9.001209),Nasarawa,Nigeria
6.536878,3.3662272,POINT (3.3662272 6.536878),Lagos,Nigeria
6.6350853,3.3399935,POINT (3.3399935 6.6350853),Lagos,Nigeria
5.5065935,6.0217707,POINT (6.0217707 5.5065935),Delta,Nigeria
,,,,
6.5318747,3.361665,POINT (3.361665 6.5318747),Lagos,Nigeria
6.443955,3.281915,POINT (3.281915 6.443955),Lagos,Nigeria
,,,,
7.1369042,3.3362157,POINT (3.3362157 7.1369042),Ogun,Nigeria
,,,,
9.0885415,7.4768502,POINT (7.4768502 9.0885415),Federal Capital Territory,Nigeria
,,,,
7.3086517,3.9178033,POINT (3.9178033 7.3086517),Oyo,Nigeria
5.0275453,8.3363611,POINT (8.3363611 5.0275453),Cross River,Nigeria
6.5126525,3.3545662,POINT (3.3545662 6.5126525),Lagos,Nigeria
7.5000881,4.5430554,POINT (4.5430554 7.5000881),Osun,Nigeria
6.503569,3.1740436,POINT (3.1740436 6.503569),Lagos,Nigeria
7.7659285,4.5393972,POINT (4.5393972 7.7659285),Osun,Nigeria
4.8344146,6.9708139,POINT (6.9708139 4.8344146),Rivers,Nigeria
7.403006,3.9828999,POINT (3.9828999 7.403006),Oyo,Nigeria
7.48203,4.5355304,POINT (4.5355304 7.48203),Osun,Nigeria
6.6155257,3.5018556,POINT (3.5018556 6.6155257),Lagos,Nigeria
,,,,
6.5139607,3.3692816,POINT (3.3692816 6.5139607),Lagos,Nigeria
5.5881877,5.710499,POINT (5.710499 5.5881877),Delta,Nigeria
7.7974933,4.5689017,POINT (4.5689017 7.7974933),Osun,Nigeria
,,,,
,,,,
6.4477839,3.5150346,POINT (3.5150346 6.4477839),Lagos,Nigeria
,,,,
8.4687867,4.5286317,POINT (4.5286317 8.4687867),Kwara,Nigeria
,,,,
,,,,
,,,,
,,,,
,,,,
8.9837848,7.4449606,POINT (7.4449606 8.9837848),Federal Capital Territory,Nigeria
,,,,
,,,,
,,,,
,,,,
7.8040957,3.9136073,POINT (3.9136073 7.8040957),Oyo,Nigeria
6.65607,3.3295533,POINT (3.3295533 6.65607),Lagos,Nigeria
,,,,
,,,,
6.4329662,3.4760991,POINT (3.4760991 6.4329662),Lagos,Nigeria
6.4467,3.4062413,POINT (3.4062413 6.4467),Lagos,Nigeria
9.1156955,7.4078889,POINT (7.4078889 9.1156955),Federal Capital Territory,Nigeria
6.456215,3.4746199,POINT (3.4746199 6.456215),Lagos,Nigeria
6.456235,7.5228628,POINT (7.5228628 6.456235),Enugu,Nigeria
,,,,
6.4344378,3.4615233,POINT (3.4615233 6.4344378),Lagos,Nigeria
6.4812902,3.374037,POINT (3.374037 6.4812902),Lagos,Nigeria
8.9266109,7.3271843,POINT (7.3271843 8.9266109),Federal Capital Territory,Nigeria
,,,,
6.6066117,3.3082633,POINT (3.3082633 6.6066117),Lagos,Nigeria
6.6215198,3.3740071,POINT (3.3740071 6.6215198),Lagos,Nigeria
6.8627737,3.6349619,POINT (3.6349619 6.8627737),Ogun,Nigeria
6.4555473,3.2453205,POINT (3.2453205 6.4555473),Lagos,Nigeria
6.4359708,3.4433665,POINT (3.4433665 6.4359708),Lagos,Nigeria
6.6932386,3.4222331,POINT (3.4222331 6.6932386),Ogun,Nigeria
4.8408047,6.9748079,POINT (6.9748079 4.8408047),Rivers,Nigeria
8.8361474,7.8722266,POINT (7.8722266 8.8361474),Nasarawa,Nigeria
6.8917039,3.703693,POINT (3.703693 6.8917039),Ogun,Nigeria
,,,,
6.6496165,3.5170878,POINT (3.5170878 6.6496165),Lagos,Nigeria
6.5668965,3.3324186,POINT (3.3324186 6.5668965),Lagos,Nigeria
6.4668817,3.3444014,POINT (3.3444014 6.4668817),Lagos,Nigeria
6.8321711,3.1923615,POINT (3.1923615 6.8321711),Ogun,Nigeria
6.4557563,3.3832823,POINT (3.3832823 6.4557563),Lagos,Nigeria
,,,,
4.8795201,7.0117095,POINT (7.0117095 4.8795201),Rivers,Nigeria
,,,,
6.4352122,3.4604257,POINT (3.4604257 6.4352122),Lagos,Nigeria
6.5676639,3.2531767,POINT (3.2531767 6.5676639),Lagos,Nigeria
6.6163227,3.3458512,POINT (3.3458512 6.6163227),Lagos,Nigeria
6.7086433,3.3482785,POINT (3.3482785 6.7086433),Ogun,Nigeria
7.7894835,4.5593259,POINT (4.5593259 7.7894835),Osun,Nigeria
6.4882508,7.4873049,POINT (7.4873049 6.4882508),Enugu,Nigeria
6.4415536,3.4642821,POINT (3.4642821 6.4415536),Lagos,Nigeria
10.3058547,9.828013,POINT (9.828013 10.3058547),Bauchi,Nigeria
6.62533,3.4896833,POINT (3.4896833 6.62533),Lagos,Nigeria
,,,,
,,,,
6.6975326,3.2305542,POINT (3.2305542 6.6975326),Ogun,Nigeria
7.3898897,3.8789034,POINT (3.8789034 7.3898897),Oyo,Nigeria
7.1831058,3.4373835,POINT (3.4373835 7.1831058),Ogun,Nigeria
6.4334393,3.4266937,POINT (3.4266937 6.4334393),Lagos,Nigeria
6.4489121,3.4790989,POINT (3.4790989 6.4489121),Lagos,Nigeria
,,,,
,,,,
4.8865583,6.9204817,POINT (6.9204817 4.8865583),Rivers,Nigeria
9.9250206,8.8363679,POINT (8.8363679 9.9250206),Plateau,Nigeria
5.55619,7.5075967,POINT (7.5075967 5.55619),Abia,Nigeria
,,,,
6.6162419,3.3361665,POINT (3.3361665 6.6162419),Lagos,Nigeria
7.1329891,3.3366178,POINT (3.3366178 7.1329891),Ogun,Nigeria
9.1861685,7.3886327,POINT (7.3886327 9.1861685),Federal Capital Territory,Nigeria
6.5073332,3.3728356,POINT (3.3728356 6.5073332),Lagos,Nigeria
6.4463033,3.4273415,POINT (3.4273415 6.4463033),Lagos,Nigeria
6.61866,3.5534683,POINT (3.5534683 6.61866),Lagos,Nigeria
7.6429441,5.2385396,POINT (5.2385396 7.6429441),Ekiti,Nigeria
7.3743806,3.8246651,POINT (3.8246651 7.3743806),Oyo,Nigeria
6.5590893,3.2912188,POINT (3.2912188 6.5590893),Lagos,Nigeria
,,,,
7.3338866,3.871098,POINT (3.871098 7.3338866),Oyo,Nigeria
,,,,
,,,,
8.4770548,4.5695855,POINT (4.5695855 8.4770548),Kwara,Nigeria
7.757649,4.5216767,POINT (4.5216767 7.757649),Osun,Nigeria
6.5354933,3.3799617,POINT (3.3799617 6.5354933),Lagos,Nigeria
6.5828414,3.5223019,POINT (3.5223019 6.5828414),Lagos,Nigeria
6.6371808,3.3563049,POINT (3.3563049 6.6371808),Lagos,Nigeria
7.4554575,3.9181794,POINT (3.9181794 7.4554575),Oyo,Nigeria
,,,,
7.3364242,3.845211,POINT (3.845211 7.3364242),Oyo,Nigeria
6.5482963,3.3623516,POINT (3.3623516 6.5482963),Lagos,Nigeria
6.6607579,3.2406074,POINT (3.2406074 6.6607579),Lagos,Nigeria
6.8262642,3.9424194,POINT (3.9424194 6.8262642),Ogun,Nigeria
7.1359255,3.3321234,POINT (3.3321234 7.1359255),Ogun,Nigeria
7.3446874,3.8736463,POINT (3.8736463 7.3446874),Oyo,Nigeria
6.6194277,3.379166,POINT (3.379166 6.6194277),Lagos,Nigeria
6.4847565,3.3576273,POINT (3.3576273 6.4847565),Lagos,Nigeria
6.4665283,3.2443778,POINT (3.2443778 6.4665283),Lagos,Nigeria
,,,,
4.9602419,8.353798,POINT (8.353798 4.9602419),Cross River,Nigeria
,,,,
5.5157883,7.5151917,POINT (7.5151917 5.5157883),Abia,Nigeria
,,,,
6.5477112,3.3767541,POINT (3.3767541 6.5477112),Lagos,Nigeria
6.3223332,5.6262453,POINT (5.6262453 6.3223332),Edo,Nigeria
,,,,
,,,,
6.6471138,3.3410482,POINT (3.3410482 6.6471138),Lagos,Nigeria
4.8113433,6.9744361,POINT (6.9744361 4.8113433),Rivers,Nigeria
8.4191878,4.4820683,POINT (4.4820683 8.4191878),Kwara,Nigeria
6.4415816,3.46012,POINT (3.46012 6.4415816),Lagos,Nigeria
6.682207,3.2770675,POINT (3.2770675 6.682207),Lagos,Nigeria
6.6863564,3.3551078,POINT (3.3551078 6.6863564),Ogun,Nigeria
6.5816496,3.4052068,POINT (3.4052068 6.5816496),Lagos,Nigeria
9.2174082,7.4110533,POINT (7.4110533 9.2174082),Federal Capital Territory,Nigeria
6.4305724,3.4553566,POINT (3.4553566 6.4305724),Lagos,Nigeria
7.4034112,3.9752476,POINT (3.9752476 7.4034112),Oyo,Nigeria
,,,,
,,,,
,,,,
6.6099754,3.3557376,POINT (3.3557376 6.6099754),Lagos,Nigeria
6.6307105,3.3221378,POINT (3.3221378 6.6307105),Lagos,Nigeria
6.4411578,3.4179771,POINT (3.4179771 6.4411578),Lagos,Nigeria
,,,,
9.0674885,7.4045083,POINT (7.4045083 9.0674885),Federal Capital Territory,Nigeria
7.0673175,4.8394273,POINT (4.8394273 7.0673175),Ondo,Nigeria
9.0429283,7.5308917,POINT (7.5308917 9.0429283),Federal Capital Territory,Nigeria
,,,,
6.4474224,3.3975725,POINT (3.3975725 6.4474224),Lagos,Nigeria
,,,,
,,,,
7.4256545,3.9376259,POINT (3.9376259 7.4256545),Oyo,Nigeria
6.6700028,3.4528322,POINT (3.4528322 6.6700028),Lagos,Nigeria
,,,,
6.6524136,3.3199917,POINT (3.3199917 6.6524136),Lagos,Nigeria
6.4318667,3.4432483,POINT (3.4432483 6.4318667),Lagos,Nigeria
,,,,
6.5457178,3.3573419,POINT (3.3573419 6.5457178),Lagos,Nigeria
,,,,
,,,,
6.5894977,3.3729063,POINT (3.3729063 6.5894977),Lagos,Nigeria
7.7659085,8.5593171,POINT (8.5593171 7.7659085),Benue,Nigeria
7.6609081,5.2362929,POINT (5.2362929 7.6609081),Ekiti,Nigeria
7.4104501,3.9246458,POINT (3.9246458 7.4104501),Oyo,Nigeria
,,,,
9.1382037,7.3818774,POINT (7.3818774 9.1382037),Federal Capital Territory,Nigeria
6.5483132,3.3785362,POINT (3.3785362 6.5483132),Lagos,Nigeria
7.8296432,4.5220062,POINT (4.5220062 7.8296432),Osun,Nigeria
9.6283896,6.5242494,POINT (6.5242494 9.6283896),Niger,Nigeria
,,,,
,,,,
,,,,
10.2970903,11.1783423,POINT (11.1783423 10.2970903),Gombe,Nigeria
,,,,
7.5610579,6.6479015,POINT (6.6479015 7.5610579),Kogi,Nigeria
,,,,
,,,,
7.6035633,4.7495167,POINT (4.7495167 7.6035633),Osun,Nigeria
,,,,
,,,,
6.8479724,3.437212,POINT (3.437212 6.8479724),Ogun,Nigeria
6.6064394,3.3362157,POINT (3.3362157 6.6064394),Lagos,Nigeria
6.464077,3.1577306,POINT (3.1577306 6.464077),Lagos,Nigeria
10.4229283,7.41471,POINT (7.41471 10.4229283),Kaduna,Nigeria
10.4549443,7.4515712,POINT (7.4515712 10.4549443),Kaduna,Nigeria
7.4988059,4.5815557,POINT (4.5815557 7.4988059),Osun,Nigeria
7.4298816,3.9146174,POINT (3.9146174 7.4298816),Oyo,Nigeria
7.3966381,3.8691837,POINT (3.8691837 7.3966381),Oyo,Nigeria
7.3719873,3.9587247,POINT (3.9587247 7.3719873),Oyo,Nigeria
7.63062,4.7205967,POINT (4.7205967 7.63062),Osun,Nigeria
,,,,
11.9777972,8.4706388,POINT (8.4706388 11.9777972),Kano,Nigeria
7.390485,3.9517083,POINT (3.9517083 7.390485),Oyo,Nigeria
9.0519983,7.4729981,POINT (7.4729981 9.0519983),Federal Capital Territory,Nigeria
8.4948131,4.5958193,POINT (4.5958193 8.4948131),Kwara,Nigeria
7.3284667,3.8351565,POINT (3.8351565 7.3284667),Oyo,Nigeria
,,,,
7.2513109,5.200208,POINT (5.200208 7.2513109),Ondo,Nigeria
,,,,
,,,,
,,,,
8.9701712,7.4666345,POINT (7.4666345 8.9701712),Federal Capital Territory,Nigeria
,,,,
6.6315824,3.2940814,POINT (3.2940814 6.6315824),Lagos,Nigeria
5.881232,5.6854072,POINT (5.6854072 5.881232),Delta,Nigeria
,,,,
5.5857419,5.7117204,POINT (5.7117204 5.5857419),Delta,Nigeria
7.9086024,4.8191781,POINT (4.8191781 7.9086024),Osun,Nigeria
6.3090695,5.6181838,POINT (5.6181838 6.3090695),Edo,Nigeria
6.5981652,3.338449,POINT (3.338449 6.5981652),Lagos,Nigeria
,,,,
6.4674226,3.1545941,POINT (3.1545941 6.4674226),Lagos,Nigeria
