customerid,state
8a858e775c362114015c36e932dd35ae,Lagos
8a858e885c63d379015c686565a0408f,Unknown
8a858e8e59b255f50159b395d7435990,Kwara
8a858e985885ff6d0158aafe80cd6d88,Oyo
8a858ea35a28b88b015a32ef2263276d,Lagos
8a858ea55b58f026015b5b9fe1de7632,Lagos
8a858eb75c21a2b9015c2ba0610e5061,Kwara
8a858ec159932ece015996106bdc6ad9,Ogun
8a858ec65cc6352b015cc64525ea0763,Oyo
8a858edb552adcfd01553533c5ea078d,Lagos
8a858ee55830c4b90158341898b03594,Lagos
8a858ee758b4c54a0158cafdc6c6740f,Lagos
8a858ef25cd0c652015cd3abedd55ac6,Lagos
8a858eff5b393484015b393efe3a0bc8,Osun
8a858f065b1fe50a015b201d16f43102,Unknown
8a858f125c5f88b1015c603d2810428c,Rivers
8a858f185d1daff6015d2103a303751b,Oyo
8a858f255cb1710a015cbf3f8a191f48,Rivers
8a858f285b14dddb015b14e86041057c,Edo
8a858f2c59caaf2c0159caf948612ae2,Federal Capital Territory
8a858f30551130db0155267824a054c9,Oyo
8a858f375b493337015b494169b00e07,Unknown
8a858f415686c0ab0156929b0c541685,Sokoto
8a858f495bcefdb9015bd2ab3dc72788,Unknown
8a858e785c8d9167015c90a6e2c45e08,Unknown
8a858e885c63d379015c722183815a67,Ekiti
8a858e935cd522f5015cd52dfd3f0936,Unknown
8a858e985885ff6d0158901f30661ab5,Delta
8a858ea059cb30e40159cbb939584b95,Unknown
8a858eb75c21a2b9015c3411a0cc281b,Lagos
8a858ebb5a18039b015a183953ea16cc,Kano
8a858ec9590ad35d015916ee532c7731,Lagos
8a858ecc5a60be73015a60f4ebd12743,Kwara
8a858ed55844707601584f421f9a2d79,Lagos
8a858eda5c8863ff015c99a949894a7a,Nasarawa
8a858ee25b34d796015b3562b4bb4ad4,Lagos
8a858ee65be8d42d015be92609c12873,Kwara
8a858eef555489050155675e193f77f7,Unknown
8a858efa5c646292015c789e1aa9260a,Nasarawa
8a858f0456511c9401565eca240c4b6c,Cross River
8a858f085b494826015b49a5957a252e,Unknown
8a858f0c5cef4be2015cf266791a0b01,Unknown
8a858f165af6a783015af6d939671ccc,Unknown
8a858f1f586c8fc801586cc4516e1b5c,Rivers
8a858f265c2187bd015c2299b08b2a9c,Niger
8a858f2756cec0a30156db8888e92b10,Lagos
8a858f2e5c699f3a015c71ddba334a77,Osun
8a858f365b2547f3015b32e1f8b753c7,Lagos
8a858f465668e3d60156731b480a054e,Rivers
8a858f4e5ca72981015ca72f23a303a3,Lagos
8a858f535bf336ac015bf403ba3d48b2,Federal Capital Territory
8a858f665c2142a0015c3094c3c308dd,Oyo
8a858f6e5cb16eb9015cb7b42010582a,Lagos
8a858f7e5c213ef4015c2629c2f52ad4,Lagos
8a858f935760a61801577033195a28b1,Unknown
8a858f9956237491015627aff60128c9,Lagos
8a858f9e5a6b4fad015a6b925e3c29fd,Unknown
8a858fa35871618e0158775c47d17113,Unknown
8a858faa56dffac60156f70874ef1dfd,Osun
8a858fb1563219690156465db83b5a7a,Lagos
8a858fbc594a495c01594a5d40b0035c,Federal Capital Territory
8a858fbf5b3a0b46015b3b423a5c7167,Federal Capital Territory
8a858fca5c35df2c015c39f8efd26149,Lagos
8a858fcd56b9f22c0156db6aff8428f7,Ogun
8a858fd05bfd7d3c015c0fdaffed5f55,Lagos
8a858fd85b685607015b75c2390b7173,Lagos
8a858fdc5c113e77015c11865629237c,Lagos
8a858fe55b013a0b015b046604a1542a,Oyo
8a858ff45ca0ec96015ca0f1094902d4,Delta
8a8588ae53f1cb7c015418f319b81ecb,Unknown
8a858e365c16bcef015c17a1772f58bd,Kwara
8a858eb95591bf00015598cf72920b31,Unknown
8a858f0659ac58ce0159aca380b1374f,Oyo
8a858f615b910db3015b9d5e2cb60865,Unknown
8a858f965c6950da015c7ca00bf21715,Ondo
8a858fe5569398920156b6f29b764ab6,Unknown
8a85881053bc33670153c762675d3e71,Lagos
8a858899538ddb8e01539cefcf160450,Unknown
8a8588f7548fb0a301549ced5ac07c9d,Unknown
8a85892854a059ed0154a5a2e54f2c29,Lagos
8a8589a453d0b8850153dae4ffc66b8d,Oyo
8a858e005c2154c2015c2fb72f1e0b51,Lagos
8a858f535908095c01591ce9992f00c5,Federal Capital Territory
8a858f5856373f8801563b682f941356,Lagos
8a858f5e599783c001599c3cf3c00419,Nasarawa
8a858f615591c2cc01559b469f4b03e6,Ondo
8a858f6c570f2d660157238b0c4a1bdd,Imo
8a858f715d18a4cd015d18bdc15a0f9b,Unknown
8a858f7d5cf9aef9015cff00020175f0,Rivers
8a858f8a558227f2015583bcbdc23caf,Lagos
8a858f915b90250b015b904dd80c1f25,Ondo
8a858f9f5679951a01567ed9c8f81a84,Lagos
8a858fa154e2912f0154ecfb533d7a5e,Unknown
8a858fa459e0a1340159e4022e2a7a3c,Unknown
8a858fb55cb15505015cb162a14d053b,Federal Capital Territory
8a858fbf5b3a0b46015b3b145cf86aba,Lagos
8a858fd3552c75620155484049c35a90,Delta
8a858fd75ba49873015ba4e0e0881d32,Lagos
8a858fde5668e05501566a1fdd2c6208,Lagos
8a858fe756939bbb0156a9dd11cf4a7c,Anambra
8a858ff35acdd593015acf094819393e,Federal Capital Territory
8a858fff5a28d297015a31b40f36371f,Delta
8a858e2155defefd0155df91c4f63ade,Lagos
8a858e6f5cd5e874015ce10297ed3893,Lagos
8a858ee758a4dfbc0158b0eba61a2541,Nasarawa
8a858f475c7ea023015c7f44743f1d04,Lagos
8a858fa158f8ee8f0158fe8c5a574064,Niger
8a858fee5c795f65015c7c54b76f0204,Lagos
8a85883353d0c4e90153dfca251168bc,Federal Capital Territory
8a8588f35451808f01547acafc312bc2,Lagos
8a85893d53f104eb01540f07d008224d,Unknown
8a85898a53bc15600153c7933fdc686b,Unknown
8a8589b953bc23f70153c7bc036a2932,Lagos
8a858e0156b782a10156c74e46602d88,Enugu
8a858e0f5c45466f015c536697241575,Plateau
8a858e175b343fe2015b344c1e5b0f48,Unknown
8a858e1d5cd58f9e015ce559ea09786b,Delta
8a858e225c404292015c4f19fdfb148a,Lagos
8a858e345bd96da8015be3ddca8f4af8,Unknown
8a858e3a54e33702015516e3d21a3f08,Ogun
8a858e3e5b3ee747015b3fd9dd5a1bd5,Unknown
8a858e5555780ea00155876191b967d5,Lagos
8a858e5e5d51031d015d513ff3b9267f,Ondo
8a858e655cd0642d015cd4f7cc5a1bfe,Lagos
8a858e6c5c88d145015c9b807b4d20d6,Delta
8a858e705668e167015673bfd9d25042,Lagos
8a858e7c588604a40158a4fb616a3a9a,Rivers
8a858e885b68546c015b736088184034,Rivers
8a858e8e5ca1f1a8015ca6ccb89a4291,Ogun
8a858e955add2971015ae7ef19787097,Lagos
8a858e9b5bcf8546015bcff969fd0f8f,Unknown
8a858ea55ab92cff015ac0bca23f7dc2,Unknown
8a858eb35bd420f1015bd7e6ede02345,Lagos
8a858eb75c21a2b9015c2c44b7c361da,Lagos
8a858ec25a4d1d16015a4d40078b0a73,Adamawa
8a858ec9590ad35d0159440bfe67201a,Unknown
8a858eda552adcc201554bd30a8b7730,Federal Capital Territory
8a858ee25b874ecc015b88b064453ef7,Unknown
8a858ef45bcf0c76015bd27a6eed6adc,Unknown
8a858f035ac15096015ac6ca9b3e0879,Ogun
8a858f0656b7820c0156c88a1adb38b0,Ondo
8a858e045cd5b1d6015ce4c1eb434643,Unknown
8a858e0d59bbb9050159c1f9f1d667ec,Kaduna
8a858e185b4923b4015b536354895cae,Lagos
8a858e215afc0662015aff1f28b91c4d,Lagos
8a858e255b910db1015b9762d6b73292,Enugu
8a858e3654e2a824015500c98d76622f,Unknown
8a858e3c585373380158693fa8522fdd,Lagos
8a858e51584a1fc70158595f611e49e6,Ogun
8a858e5b5bd99460015bd9ffce041c51,Lagos
8a858e675c3fe0a1015c4df608682d94,Lagos
8a858e6a5cc6b1aa015cc9618265495f,Federal Capital Territory
8a858e705668e167015673997f4643f3,Delta
8a858e7a56e509290156e53d504f1069,Unknown
8a858e8d56b784480156bc6edb9004d9,Lagos
8a858e945bfdb9e7015bfe4f9a9a2283,Edo
8a858ea555d9e6020155f237d9231a38,Lagos
8a858eac5b3ece95015b427ffc7c3faa,Rivers
8a858eba5591bf28015598d9905c1ce2,Lagos
8a858eba5c884d2a015c9847893512ca,Abia
8a858ec6560bc098015613ffe8fc317e,Ogun
8a858ece5862630201586bddffed6e88,Unknown
8a858edb552adcfd015548d747e725f7,Unknown
8a858edd5c8348c4015c8706b3eb4c5c,Kwara
8a858ee05989e8dc01598a1083fa036e,Lagos
8a858ee758a4dfbc0158ab94693037fd,Lagos
8a858eff55a090650155c536388d2f1b,Lagos
8a858f0656b7820c0156bd08609f17a2,Oyo
8a858f0c5af0a753015af0b5ebe3098b,Lagos
8a858f1358b9f0740158ce1285e272cc,Unknown
8a858f1955b1c4df0155d0562e6826b5,Federal Capital Territory
8a858f255cb1710a015cb56393f60d1b,Lagos
8a858f2c59bc3fdd0159c76784c60d73,Lagos
8a858f305c8dd672015c91230d566c0e,Unknown
8a858f355ac88945015aca084ee050c2,Lagos
8a858f3b5c1c5a08015c1f69e3786a85,Federal Capital Territory
8a858f465668e3d601566dfe49be619d,Unknown
8a858f4d5b809e68015b813974bc5538,Lagos
8a858f5659bc0eea0159c14345343398,Unknown
8a858f61560bc0e501561316091908f7,Lagos
8a858f6c570f2d66015712e38a287de4,Oyo
8a858f7d5578012a01557ea194d94948,Kaduna
8a858f8a5acc54f5015acc5609080063,Lagos
8a858f935760a618015770289121231f,Akwa Ibom
8a858f975c4582c4015c4e9e717d6f6b,Lagos
8a858f9c56aaf37d0156b75f67c33f9b,Lagos
8a858fa3551e78cb015529b4a6b34007,Federal Capital Territory
8a858fae57a00f390157ab0ad5915819,Federal Capital Territory
8a858fb1563219690156352b4da842e8,Unknown
8a858fb95aa3c328015aa41ffd3336d5,Osun
8a858fc15cd06c32015cd1ed477b4cb7,Unknown
8a858fc65c7e0e55015c7e2d1b3e10f1,Federal Capital Territory
8a858fcd56b9f22c0156c2f2074c3bed,Delta
8a858fd458639fcc0158680d96df6d18,Lagos
8a858fda56562f8f01566548972d1c9c,Unknown
8a858fe55b869107015b86d3071740d2,Lagos
8a858ff45be92ea2015be98c51742d1f,Unknown
8a858fff5a28d297015a33bc2e845305,Rivers
8a858e135cb22031015cb58116983b37,Unknown
8a858e585693982b01569a712be80e14,Kwara
8a858e5d5bf3454f015bf674714d1844,Oyo
8a858e635bd8fe1e015bd96654063492,Lagos
8a858e675cc6685e015cc9b6072010b5,Kaduna
8a858e6f5668e01701566b0916350fbd,Lagos
8a858e705668e16701568ce4c9c06918,Lagos
8a858e7c588604a40158a75735995afa,Abroad
8a858e875cfa37f5015cfce9bc3a3abb,Unknown
8a858e8d56b784480156d65d90d422cb,Ondo
8a858e955add2971015ae0db3b3a00cf,Unknown
8a858e9f5b8a8db1015b8a91d6a3058c,Edo
8a858eb95b8c2f6e015b8cb299b128a0,Lagos
8a858ec9590ad35d01592fc002540aa9,Lagos
8a858ece5cd05041015cd3c532892d4d,Osun
8a858ed6557802d20155781a66d80cbc,Oyo
8a858edf5c69a538015c78ef1f506bd2,Unknown
8a858ee755a0c84a0155c428789463bc,Oyo
8a858ef05c63d3b5015c6586a32e0c77,Anambra
8a858f035ab947e3015abe0b9724749a,Ogun
8a858f085b905684015b9076e3041e25,Federal Capital Territory
8a858f1554e29449015500bf86eb0ecd,Unknown
8a858f1959d168260159d213daf93761,Federal Capital Territory
8a858f255cb1710a015cc4fa170b7538,Lagos
8a858f2c58dc6e680158ee00f462655f,Rivers
8a858f405d13c45f015d14c5b53c5668,Federal Capital Territory
8a858f475be98d5f015bebddca3c5216,Edo
8a858f4e5ba5e8d3015baa225ee45742,Lagos
8a858f545908094b0159148a350904a2,Oyo
8a858f5e5992fa95015994d38cc67941,Lagos
8a858f61587afbaf01587c8b719c1a6e,Lagos
8a858f685acd5951015acd609d0803c4,Kwara
8a858f725b49c0c0015b4f7c165e4827,Unknown
8a858f7c5c58ff48015c5905513601e3,Oyo
8a858f915cf8c38b015cf8c63c4800f6,Federal Capital Territory
8a858f9a564355590156461a0da77401,Unknown
8a858fa057e2a0a50157e2a506a70353,Lagos
8a858fa25c120898015c15cdcecb5495,Lagos
8a858fa95b631878015b662ca5b446cf,Oyo
8a858fb05d2d03c8015d2e23db9d1560,Rivers
8a858fba5cd5feee015cdb7d7d574f0f,Niger
8a858fc15b68ba6a015b6cdb644f7cea,Unknown
8a858fc959cbd1500159cd3bbcf57a04,Unknown
8a858fcf558237b401558b07734101d6,Lagos
8a858fd858e2f19a0158fed15f3a3806,Federal Capital Territory
8a858fde5668e055015669d952634806,Lagos
8a858fe756939bbb0156a065ee3426d1,Imo
8a858fee5c795f65015c7c0400af693c,Unknown
8a858ffb5b350b52015b3805c56a68d3,Edo
8a858e0156b782a10156d90febe93799,Edo
8a858e3c5cac9fcc015cb09fdd925a5a,Ogun
8a858e715bd3fa19015bd8374ee8611d,Federal Capital Territory
8a858ec95aa84d3c015aa851aaf302d3,Unknown
8a858f125c5f88b1015c635135656052,Kwara
8a858f585bfd6341015c02982e0b7aff,Federal Capital Territory
8a858f9f5bd99987015be244892f09c4,Bayelsa
8a858fe8586deed301586e21fcbe1254,Ondo
8a6a96044539adf801453c576ed213c4,Lagos
8a85884e548fad6501549b2ac62a44c6,Lagos
8a8588dc5384a05f01539af1485135ae,Unknown
8a858f9d5bd44001015bd4cd7c343311,Unknown
8a858fa257d8223c0157e3c2a5e45d82,Federal Capital Territory
8a858fa4552add9f01553b45e3de1ac4,Lagos
8a858fab5bfd307b015bfd4d5b96114d,Abroad
8a858fb45bb59c21015bbb7beff83c2d,Unknown
8a858fba5cd5feee015ce4cfd02f62d8,Abroad
8a858fc75cd62882015ce8c205ed5e94,Lagos
8a858fcc5cf4a563015cf4d7285a1700,Lagos
8a858fd458639fcc01586c3e51e93ef7,Rivers
8a858fdd5d3268a5015d35c511010ad6,Oyo
8a858fe55b013a0b015b066bda6811b0,Unknown
8a858fee5c795f65015c79b29a141935,Unknown
8a858ff9580b8812015820412a203a63,Lagos
8a858ffd5c8d343d015c9108df9833cc,Lagos
8a8589ac53a917ed0153aaed86c82d91,Unknown
8a858e6a5c829229015c82ac07c30f58,Unknown
8a858eb55cf45581015cf4c50f3d4335,Lagos
8a858eec5aaf010c015ab38e3e383120,Oyo
8a858f335c8d9723015c9de697d52c35,Federal Capital Territory
8a858f605b911d60015b9b0d0fce6913,Rivers
8a858f9f5bd99987015bda1a212c2cb6,Delta
8a858fec5b191fb4015b1985b9d15b9c,Lagos
8a85882653bc51f50153cc4e2899446b,Ondo
8a85889953a91b8d0153ade2f64458e1,Oyo
8a8588f35438fe1201544cc7b44c5650,Lagos
8a8589045384bd8301539aa56b0d7404,Lagos
8a858966538deb19015392224ebd20b4,Anambra
8a8589a7545186b1015472f76aed2246,Bayelsa
8a858e035693e02901569984732a33ea,Akwa Ibom
8a858e0d58625b410158641fcfec1b72,Unknown
8a858e165a47b2fd015a4aff578837c6,Kwara
8a858e215c7de5f2015c81ce4f5e4902,Kogi
8a858e2a5cc5bf8f015cc61d74712929,Unknown
8a858e345bece94d015becf4b91c0882,Federal Capital Territory
8a858e3d5c3b5122015c40325bfd5806,Lagos
8a858e4c5a715421015a7abbfbbd786f,Lagos
8a858e575bf80f73015bf94be93b55ce,Unknown
8a858e5f5a4d0511015a522ef53b26b4,Borno
8a858e675b00c831015b01842e5f58e7,Delta
8a858e6a5c829229015c8301076c4187,Lagos
8a858e6f5cd5e874015ce590db62623e,Rivers
8a858e735c5a4bed015c5d3b38ae514f,Abroad
8a858e7d5b8b0b92015b8b3728e92482,Edo
8a858e8a5c1c14b8015c208efaab73e4,Lagos
8a858eac5ad81473015ad82f9d060702,Oyo
8a858eb45876dcc5015881a631eb3e07,Lagos
8a858eba5b681df4015b7b63e6ed6a23,Lagos
8a858ed457e2e6960157f65462117d64,Unknown
8a858eda5c8863ff015c959eef8a4678,Unknown
8a858ede5ca210f0015ca6ed01914144,Oyo
8a858ee55cb156e6015cc1111a7b6f79,Lagos
8a858eed5a476a3c015a47c534cb305d,Kwara
8a858f0056b7cf8e0156bb2a7ff97987,Delta
8a858f0456511c94015651c1558f35f1,Unknown
8a858f0d5a859ac0015a868626a85d8c,Unknown
8a858f185d2cf38e015d2d3ab4542892,Ogun
8a858f275c451af5015c545fdacf532b,Akwa Ibom
8a858f2e5b81c373015b81c373e60000,Benue
8a8588fd53f1099e01540eeac7633d4c,Unknown
8a85895054be35160154c4ecf44a240c,Unknown
8a85896653f0fed20153f9e6f6f27315,Unknown
8a8589c253ace09b0153b2009e002cba,Lagos
8a858e0256b781d80156c1a32a2f3369,Rivers
8a858e0a5668e69c01567a390d716175,Oyo
8a858e0f5577f57901558109093f578c,Unknown
8a858e165b90faf9015b95d2b5031316,Ogun
8a858e215ca77c7f015caa601f6e5976,Unknown
8a858e275b349e25015b34d29ff23232,Lagos
8a858e345be813ea015bea87369b2395,Lagos
8a858e395cb1d4d9015cbf845d616275,Cross River
8a858e445ca25ee3015ca2d9d82b2276,Unknown
8a858e4e5b66d372015b66db5e88070c,Unknown
8a858e5856b7840c0156bbd64c3e3d2f,Lagos
8a858e5b5ca767e1015ca8a7c45543d6,Ogun
8a858e6656322b0f015643271cc23836,Unknown
8a858e6a5bfd4b54015c0c3c5d021c4c,Unknown
8a858e6f5668e01701566fdae56a620c,Lagos
8a858e705cb15527015cbfedf6807c3c,Unknown
8a858e885b68546c015b7ea654f32b1d,Unknown
8a858e935b496584015b5791626f24f8,Federal Capital Territory
8a858ea35c7ce42e015c7d14e11519d1,Ogun
8a858eaf570f3a0a01571e1288e00047,Kaduna
8a858eb75c21a2b9015c303f610106b3,Lagos
8a858ec75bfd77c4015c00bdf0a967b1,Lagos
8a858edb552adcfd01553aaa3b64672b,Federal Capital Territory
8a858ee0560bc07701560f6f3ba9095e,Lagos
8a858ee75a191ef8015a19ffa6b762f0,Ogun
8a858ef25c8393f8015c863b8c0549f7,Lagos
8a858eff55a090650155bca5bc8052e0,Lagos
8a858f0656b7820c0156bbfed27f3ba2,Kaduna
8a858f0b5b5ddd79015b6151e45702f7,Unknown
8a858f155554552501555e01e57a0269,Unknown
8a858f1e5cef1d91015cf37f17052b7b,Unknown
8a858f295c8d307f015c9b4d5c570061,Lagos
8a858f30551130db01552650061e4aa6,Oyo
8a858f375b493337015b4c804080216e,Lagos
8a858f4655ca643c0155d12f9e3b0e69,Edo
8a858f535d325481015d33eac1d95f6e,Kogi
8a858f5e5992fa95015993bf8b2f5694,Delta
8a858f625b43c0a1015b43eff5df430b,Federal Capital Territory
8a858f675c1c43bc015c1c63d07b0af4,Edo
8a858f7b5ca7abe3015ca80dffa2183e,Kwara
8a858f7e5c69a6e3015c7511442d2420,Lagos
8a858f8a558227f201558b6beb697cd8,Lagos
8a858f965c6950da015c78a9a70335f9,Kogi
8a858f9d5a8a79c5015a8b3826dd595e,Ogun
8a858fa25bd92c20015be332daa35ecf,Oyo
8a858fa55b623a05015b623bb10001c6,Oyo
8a858faf5679a838015682738f813968,Federal Capital Territory
8a858fb65b2020b2015b2024d70705d6,Oyo
8a858fc15b68ba6a015b7fa8a4f61664,Unknown
8a858fcf5b39c3ba015b3baf14b64c62,Lagos
8a858fd35b3ec939015b3ee758bd2cca,Kwara
8a858fd95c3b5bca015c405b7f697168,Lagos
8a858fe45cd62cbf015cda05b84a7a6e,Benue
8a858fe854ccb9610154cda3930e3ed2,Cross River
8a858f375b493337015b4b25205578c3,Lagos
8a858f3d5d18c7d7015d1991deb638b7,Unknown
8a858f495beda5ee015bedc9ee591a30,Lagos
8a858f54592214a001593aa497b31207,Lagos
8a858f61560bc0e501561ce4bc1a17ee,Delta
8a858f6c5bf84cd0015bf87db8561411,Lagos
8a858f7a58c218eb0158c43474d013a5,Bayelsa
8a858f7d5cf9aef9015cfee1f3b171fd,Enugu
8a858f8d56e0c3a70157041167c02cf1,Unknown
8a858f92582fcca1015830e86df9601c,Lagos
8a858f995c5fa060015c5faa880403a0,Unknown
8a858f9d5bd44001015bd4808a431ecf,Lagos
8a858fa25bd92c20015be258fc2f3a87,Abroad
8a858fa459eecb2a0159eecbae2d0051,Unknown
8a858fa95c695f85015c6dde5682348a,Lagos
8a858fb45bb59c21015bba2f3ffe197d,Unknown
8a858fbd5cd6054a015ce9193fac3819,Lagos
8a858fcb5d605acc015d6081f2731909,Federal Capital Territory
8a858fd25c5a5bc7015c5a8126b60e47,Ogun
8a858fde570a23dc01570a4cf5e81905,Sokoto
8a858fe8555f401f0155736da4b20e0a,Lagos
8a858ff25a617906015a6644377f536f,Kwara
8a858ff9580b881201581a57953908dc,Bayelsa
8a8589a7545186b1015468c4ca294b60,Unknown
8a858e435bedeb4f015bee72a6153764,Anambra
8a858e69566ae5b801567d7f1d677c71,Lagos
8a858edf580afd5e01580b8217652c4b,Oyo
8a858f475c7ea023015c7ece3e4a0a8a,Ondo
8a858f7e5ba0189c015ba04e54321850,Edo
8a858fca5c830943015c8374df2b4096,Oyo
8a8189a552638e13015264cf62312966,Rivers
8a85886e54101890015410e563b4325b,Lagos
8a8588bd5369b66d01536e7b60501609,Lagos
8a85893d53f104eb0153f65ccad80981,Federal Capital Territory
8a85896653e2e18b0153e56f2a852da4,Unknown
8a8589b953bc23f70153c887b4b45c9a,Lagos
8a8589f853f100fb01541386c815605e,Lagos
8a858e0256b781d80156dfc0073a1c17,Lagos
8a858e085cc5b826015cc60650982c6c,Nasarawa
8a858e135cb22031015cbc509ff86d8f,Federal Capital Territory
8a858e235be813f6015be907ce7f4a8a,Lagos
8a858e335d1dd902015d2c236db91aa3,Lagos
8a858e3c585373380158541ec9ea2d9c,Oyo
8a858e535bab293b015baedbcabf1287,Lagos
8a858e5d5c7e25b4015c7fea66825cfe,Ogun
8a858e675c3fe0a1015c565aeb305fe0,Lagos
8a858e6f5668e01701567005bb5972cf,Unknown
8a858e705cb15527015cbfa764de55ec,Bayelsa
8a858e865b48f46f015b494c22be4663,Unknown
8a858e8e58f6d66f0158fd7ee9af731f,Unknown
8a858e935b57cc6a015b57df293c092c,Lagos
8a858e985ccb51e8015ccba1306828ff,Federal Capital Territory
8a858eb25b5d2e82015b5d51be422bfa,Lagos
8a858eba5b681df4015b7ff8ae967c76,Unknown
8a858ec3582a54e201582e07faf51f0d,Lagos
8a858ec95afc0922015afc24b669093f,Unknown
8a858eda5c8863ff015c8b96e5fd74d0,Kaduna
8a858edf594a45ed01597ad745966db1,Unknown
8a858f13556665aa01556806aeb3036e,Kwara
8a858f225bfdb280015c108bf6f53281,Lagos
8a858f2b5c7df62c015c7e2dc5641eb2,Unknown
8a858f2f54e28d530155075d38ad2d84,Lagos
8a858f365668e43901566e36f0ed06d3,Oyo
8a858f405d13c45f015d13dd93ec0c1c,Lagos
8a858f4e5ca72981015ca8ad2f9e5e4e,Lagos
8a858f555cacacdf015caff7ce8b005a,Rivers
8a858f585bfd6341015c00857bc907b6,Lagos
8a858f60560bc43d01560f01835b4a41,Unknown
8a858f665c45930d015c50e26935397d,Unknown
8a858f725b49c0c0015b52a5f20b0ecd,Bayelsa
8a858f7b5ca7abe3015cab60bf2e71fb,Lagos
8a858f865ceebc32015ceec592880a08,Lagos
8a858f905c06a9c0015c0c987a4b6bf0,Lagos
8a858f985bee01cb015bef3b586d68db,Ogun
8a858f9f5bd99987015be272e251115c,Federal Capital Territory
8a858fa95b631878015b66433dee52c9,Ondo
8a858faf5679a83801568bbe45ff3d3d,Unknown
8a858fb25d84a543015d883e60493b62,Kwara
8a858fb95bd896cc015bd8a3d0c907df,Lagos
8a858fc25bafabdc015bafed7f6021fa,Unknown
8a858fc95ce99dd6015ced741b3773dd,Unknown
8a858fcf5b39c3ba015b3c96e4a8646b,Unknown
8a858fd35bed00ef015bed49a2552f67,Oyo
8a858fd85b685607015b6c5a9fd11890,Zamfara
8a858fe45a760203015a7f3dd68d6282,Unknown
8a858fec5bd3dede015bd4099d5f1c53,Unknown
8a858fef570f30e501572ab53a6f4acb,Unknown
8a858ff455a09f5a0155b73fe8244da7,Unknown
8a858ffc5b1f07ee015b1f4c95a13b04,Lagos
8a8588fd53f1099e01540ec7527b308c,Imo
8a858e2c5aa96d03015aad08250b34f7,Lagos
8a858e6359a764180159a89577a06015,Unknown
8a858e8e58f6d66f015904a859fd5589,Unknown
8a858ed55c63db54015c705c10a864c9,Nasarawa
8a858f0e5a6171ba015a66d7eaf72453,Oyo
8a858f78550ba104015511a5d2a42485,Oyo
8a858fb85c3b2e0c015c3f2187793fea,Unknown
8a2ac4745091002b0150a144bcbe58b7,Unknown
8a85882c546ba83501547619cd377b69,Imo
8a858900536a043401537e4c0ac5452a,Lagos
8a85893d53e2e2f30153efcc6da71f5f,Unknown
8a8589b0541e21e401542898549a1435,Lagos
8a858e0156b782a10156beec8fb25d41,Lagos
8a858e095aae82b7015aaf6ce0c80432,Federal Capital Territory
8a858e0e5b80bb4c015b81746a0f5481,Federal Capital Territory
8a858e145bf81459015bfc2992285a80,Lagos
8a858e205c21d53a015c24dbb996327e,Kwara
8a858e255557edfe01555f78e7df06dd,Unknown
8a858e315cf48957015cf7f6197920b0,Federal Capital Territory
8a858e485cc0eed3015cc51b36f261d2,Federal Capital Territory
8a858e4e5c3502ab015c35362d7c1016,Lagos
8a858e5b5c1a43c1015c1a8921c11694,Lagos
8a858e645654fdc401565acc196e2946,Ekiti
8a858e69566ae5b801568cbd583768bb,Lagos
8a858e6f5668e01701567479d1ae3320,Lagos
8a858eac5c451942015c53be63956f40,Rivers
8a858f1955b1c4df0155cfad79641b0a,Lagos
8a858f4b55df0f530155ef9862fb1b92,Ekiti
8a858f855cf94f71015cf952231e0283,Federal Capital Territory
8a858fef570f30e5015720679ff55c37,Unknown
8a85886e5410189001541480d8f83683,Oyo
8a8588fd53e2e6cf0153ec45be7c1613,Unknown
8a85893d542e18bc015438b652f841c3,Unknown
8a85898a53bc15600153c76831594bcc,Lagos
8a8589b953bc23f70153c12ae7c852a9,Federal Capital Territory
8a858e0256b781d80156bd70d9d21225,Lagos
8a858e085ca0b5e8015ca0bacc7e0208,Delta
8a858e0d5aa8e240015aa8fb5bc5165f,Unknown
8a858e185b4923b4015b546070020159,Katsina
8a858e1d5b2510b2015b2c76fe45726a,Taraba
8a858e245b680423015b70f89d870827,Oyo
8a858e2e5bb57a37015bc30f34e02cf7,Unknown
8a858e395cb1d4d9015cc0f4883c172c,Unknown
8a858e495cef1ef1015cf07cc48170e6,Lagos
8a858e595b42b641015b42bed45707ec,Lagos
8a858e675b00c831015b04414db70f3f,Federal Capital Territory
8a858e695d1e075c015d1edb95892ad0,Ogun
8a858e71570f2c6b01571b8a24c8492f,Rivers
8a858e7d5b8b0b92015b8b1efc3b15ee,Lagos
8a858e885c9c6f96015ca0d192e11f85,Ondo
8a858e905d41e83b015d4657f3cd0dbc,Lagos
8a858e9e579558b6015795d6a68f473c,Oyo
8a858ea75cef5535015cefde9da1490e,Kwara
8a858eae5c356262015c35894b181c1b,Kaduna
8a858eb95591bf00015596ab2eb11f5e,Abroad
8a858ec65cc6352b015ccb2155a51d35,Rivers
8a858ed359fe43b10159fe9d723f243d,Federal Capital Territory
8a858edd5c35be80015c39a17bd01f8a,Ogun
8a858ee25b34d796015b38a410286d92,Lagos
8a858ee755a0c84a0155a8265e0e2b10,Lagos
8a858ef258d4a48b0158d59498152dd8,Bayelsa
8a858f01588603fa01588cac8678799a,Edo
8a858f1955b1c4df0155bfb72f593c8d,Lagos
8a858f295c829b43015c82d057832585,Unknown
8a858f2f54e28d530155057d6c2129e1,Lagos
8a858f335cd0c78e015cd3f1dc417e7a,Kwara
